protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
2,61,10,1280,23094,1,89,18,0.5,0.25,53,243,0.8,0.27,0.1,0.28,0.4,0.17,0.8
0,51,6,4313,3796,1,52,13,0.5,0.84,85,18,0.41,0.97,0.7,0.47,0.11,0.75,0.57
1,36,11,4093,86344,0,370,33,0.37,0.14,80,159,0.49,0.27,0.27,0.82,0.75,0.7,0.35
0,2,5,2314,95906,0,164,15,0.49,0.43,56,52,0.03,0.89,0.67,0.47,0.32,0.79,0.53
0,29,2,1340,54571,0,303,86,0.43,0.25,218,144,0.4,0.93,0.35,0.56,0.61,0.7,0.03
2,41,4,590,83619,1,450,38,0.82,0.69,103,184,0.17,0.72,0.72,0.92,0.57,0.13,0.24
0,29,1,678,75864,1,416,94,0.03,0.55,251,195,0.28,0.81,0.37,0.76,0.7,0.98,0.37
0,64,9,615,4110,1,32,6,0.87,0.79,201,223,0.25,0.46,0.94,0.05,0.54,0.19,0.32
1,58,9,849,85292,1,198,45,0.24,0.46,87,230,0.05,0.92,0.14,0.18,0.63,0.35,0.1
0,10,8,2007,48445,0,351,59,0.72,0,194,250,0.46,0.74,0.07,0.04,0.08,0.71,0.05
1,11,4,4822,42843,1,379,98,0.41,0.22,195,190,0.52,0.33,0.78,0.07,0.67,0.14,0.42
1,7,5,4170,30897,0,439,83,0.29,1,246,81,0.57,0.03,0.4,0.34,0.19,0.17,0.07
0,61,1,2784,10508,0,201,97,0.62,0.41,33,180,0.46,0.54,0.47,0.73,0.39,0.88,0.29
0,66,4,335,58472,1,107,78,0.77,0.62,216,133,0.87,0.84,0.93,0.24,0.51,0.33,0.47
1,53,4,803,30366,0,384,48,0.45,0.9,23,181,0.04,0.86,0.59,0.39,0.69,0.67,0.21
0,65,5,4950,51538,0,336,41,0.47,0.02,6,208,0.61,0.84,0.66,0.39,0.74,0.86,0.08
1,27,2,362,8583,1,345,83,0.06,0.66,85,145,0.87,0.21,0.02,0.59,0.7,0.97,0.43
0,7,2,2021,63628,0,296,79,0.92,0.29,254,159,0.04,0.43,0.67,0.89,0.1,0.21,0.45
1,65,2,2569,168,1,28,74,0.85,0.28,175,16,0.5,0.61,0.39,0.98,0.39,0.12,0.92
1,58,11,3030,93200,1,337,55,0.4,0.22,186,185,0.59,0.67,0.46,0.6,0.28,0.74,0.13
2,25,8,2075,65055,0,287,61,0.76,0.82,5,21,0.19,0.33,0.81,0.51,0.4,0.19,0.61
0,48,2,3386,53117,1,119,2,0.31,0.37,77,169,0.25,0.69,0.52,0.68,0.65,0.58,0.32
1,4,6,904,85128,0,343,2,0.73,0.07,232,39,0.79,0.59,0.99,0.67,0.19,0.53,0.12
1,8,2,4458,62058,0,31,85,0.52,0.1,248,37,0.57,0.57,0.8,0.52,0.5,0.56,0.39
0,68,8,2085,24556,0,154,76,0.46,0.15,205,169,0.32,0.66,0.73,0.74,0.88,0.65,0.43
0,60,1,2711,51879,0,260,10,0.06,0.9,83,53,0.76,0.6,0.59,0.49,0.73,0.85,0.36
0,4,2,3704,85429,0,487,76,0.97,0.43,9,74,0.75,0.17,0.41,1,0.73,0.27,0.77
2,8,5,143,23933,0,107,39,0.84,0.92,3,32,0.35,0.87,0.05,0.05,0.85,0.56,0.84
0,16,6,3649,16159,1,251,2,0.79,0.82,189,25,0.49,0.24,0.02,0.44,0.4,0.34,0.15
2,19,9,3268,20861,0,363,65,0.3,0.84,223,181,0.66,0.74,0.05,0.4,0.76,0.32,0.17
0,1,6,1069,93538,0,107,66,0.29,0.29,250,64,0.34,0.18,0.96,0.77,0.06,0.02,0.42
2,34,8,2185,13556,1,442,87,0.57,0.27,192,161,0.63,0.66,0.32,0.19,0.06,0.6,0.32
0,45,7,2537,70256,1,117,92,0.85,0.56,46,103,0.25,0.9,0.7,0.43,0.33,0.97,0.82
2,63,1,4436,83633,0,245,81,0.93,0.42,184,245,0.29,0.01,0.59,0.7,0.2,0.76,1
1,6,2,301,35280,1,79,52,0.27,0.51,39,229,0.31,0.98,0.57,0.6,0.52,0.24,0.18
2,36,4,2165,27837,0,229,85,0.61,0.05,13,102,0.94,0.03,0.58,0.55,0.18,0.72,0.76
2,66,1,1760,53741,1,486,44,0.72,0.97,41,38,0.83,0.01,0.3,0.43,0.98,0.3,0.61
1,8,8,4246,79370,1,23,34,0.23,0.06,139,247,0.57,0.86,0.89,0.75,0.85,0.75,0.64
0,67,4,2654,39446,1,197,73,0.41,0.18,41,92,0.56,0.71,0.92,0.65,0.98,0.85,0.26
1,27,7,4867,33049,0,361,81,0.19,0.68,75,79,0.06,0.11,0.64,0.87,0.81,0.33,0.1
1,34,7,1448,37694,1,188,45,0.7,0.16,238,136,0.65,0.94,0.86,0.73,0.95,0,0.54
1,28,8,631,82349,1,427,32,0.86,0.11,175,1,0.33,0.67,0.06,0.14,0.37,0.31,0.61
2,31,9,361,10820,0,217,5,0.88,0.15,177,202,0.61,0.11,0.1,0.62,0.5,0.21,0.96
1,17,9,4191,62297,0,478,78,0.67,0.06,193,59,0.84,0.86,0.56,0.04,0.24,0.62,0.68
0,55,7,4387,16005,1,247,89,0.35,0.25,35,35,0.05,0.48,0.85,0.39,0.64,0.29,0.44
2,9,9,2074,94460,1,154,86,0.66,0.27,247,246,0.61,0.28,0.32,0.41,0.79,0.04,0.99
2,57,5,4400,86578,1,195,63,0.86,0.5,163,240,0.56,0.83,0.55,0.85,0.5,0.53,0.37
1,45,10,2770,87082,0,116,69,0.63,0.44,67,225,0.21,0.74,0.01,0.18,0.3,0.87,0.16
2,6,4,2917,48609,0,196,54,0.41,0.47,132,16,0.65,0.62,0.99,0.64,0.51,0.45,0.62
0,14,3,768,52364,1,55,38,0.92,0.62,24,142,0.55,0.9,0.77,0.19,0.06,0.38,0.27
2,31,6,985,62974,0,175,9,0.84,0.23,94,5,0.77,0.86,0.36,0.95,0.72,0.18,0.92
1,54,10,204,70168,1,466,61,0.88,0.13,96,80,0.11,0.23,0.98,0.53,0.45,0.39,0.43
1,11,11,866,44944,1,443,95,0.9,0.88,113,21,0.44,0.88,0.09,0.71,0.9,0.33,0.15
1,69,9,2625,60776,0,485,21,0.39,0.63,84,58,1,0.37,0.46,0.65,0.92,0.99,0.14
2,2,4,661,84583,0,459,36,0.86,0.06,164,57,0.69,0.43,0.06,0.3,0.13,0.03,0.65
1,17,2,678,41895,0,459,1,0.57,0.96,205,139,0.68,0.97,0.33,0.9,1,0.24,0.37
2,36,11,299,10534,0,484,22,0.04,0.69,56,242,0.32,0.76,0.22,0.63,0.97,0.07,0.36
1,3,3,257,67224,1,144,87,0.64,0.15,231,71,0.09,0.32,0.32,0.51,0.63,0.86,0.61
1,63,3,2762,87855,1,314,87,0.47,0.97,4,121,0.95,0.65,0.95,0.53,0.83,0.42,0.22
1,43,2,239,816,0,363,15,0.28,0.37,220,136,0.11,0.54,0.43,0.89,0.02,0.8,0.15
0,33,9,3300,98110,1,217,46,0.97,0.98,168,209,0.99,0.12,0.32,0.06,0.97,0.69,0.66
0,29,4,3545,45935,0,257,65,0.06,0.1,171,222,0.13,0.89,0.64,0.39,0.46,0.93,0.01
1,23,3,2265,33445,0,127,6,0.95,0.16,243,142,0.17,0.82,0.68,0.84,0.91,0.02,0.91
1,59,10,2512,10446,1,474,40,0.16,0.66,58,177,0.31,0.78,0.98,0.04,0.39,0.21,0.18
2,49,6,4290,95339,0,173,35,0.38,0.02,62,108,0.51,0.56,0.55,0.64,0.79,0.7,0.45
2,55,8,4451,13815,1,94,81,0.42,0.02,135,242,0.79,0.22,0.75,0.4,0.42,0.59,0.21
0,28,11,4660,93095,0,499,61,0.73,0.79,137,161,0.97,0.88,0.38,0.2,0.36,0.69,0.22
2,25,8,4403,76042,1,390,23,0.22,0.17,22,152,0.36,0.35,0.17,0.61,0.95,0.58,0.84
2,7,10,408,2446,0,219,20,0.99,0.92,4,199,0.02,0.02,0.43,0.83,0.7,0.58,0.59
2,34,6,520,83808,1,52,28,0.75,0.43,128,38,0.62,0.98,0.42,0.47,0.84,0.93,0.31
2,22,5,2532,1720,0,19,37,0.79,0.87,164,79,0.71,0.86,0.42,0.15,0.54,0.92,0.25
0,67,11,3884,26479,0,358,82,0.11,0.42,225,50,0.4,0.62,0.7,0.31,0.92,0.04,0.21
0,50,7,1876,65759,0,237,7,0.48,0.53,198,235,0.18,0.01,0.41,0.98,0.74,0.41,0.55
2,48,3,2741,78488,1,171,49,0.95,0.32,195,89,0.31,0.23,0.95,0.11,0.07,0.51,0.73
2,57,10,3532,99238,0,275,84,0.27,0.66,35,64,0.66,0.45,0.98,0.16,0.77,0.36,0.25
0,25,2,650,58656,0,295,24,0.15,0.32,33,125,0.49,0.63,0.52,0.99,0.02,0.05,0.33
1,66,8,2844,34076,0,364,80,0.49,0.22,135,209,0.74,0.71,0.56,0.88,0.83,0.47,0.72
2,16,11,2158,46265,0,160,13,0.93,0.08,105,225,0.22,0.79,0.41,0.71,0.33,0.98,0.74
1,58,9,2651,32967,0,240,92,0.49,0.06,227,130,0.84,0.56,0.36,0.15,0.6,0.07,0.21
2,41,6,2267,53258,1,65,7,0.4,0.31,183,167,0.16,0.66,0.99,0.24,0.75,0.82,0.38
0,51,4,1028,48625,1,217,15,0.65,0.74,121,202,0.33,0.81,0.04,0.18,0.64,0.2,0.87
2,21,6,1555,5074,1,47,87,0.94,0.21,175,142,0.59,0.72,0.41,0.63,0.67,0.58,0.74
1,56,7,4764,48130,0,397,23,0.05,0.3,190,140,0.74,0.95,0.15,0.4,0.89,0.39,0.16
0,47,8,512,20377,1,74,95,0.15,0.91,195,81,0.27,0.87,0.73,0.05,0.37,0.35,0.39
2,43,3,1235,88992,0,466,69,0.13,0.64,64,78,0.95,0.17,0.19,0.29,0.55,0.87,0.97
2,31,6,118,53085,1,164,91,0.09,0.92,121,179,0.71,0.95,0.88,0.86,0.17,0.97,0.53
0,15,10,4480,39701,1,470,60,0.3,0.91,171,10,0.22,0.2,0.37,0.8,0.47,0.39,0.72
2,48,6,259,50749,1,198,10,0.23,0.06,18,248,0.73,0.99,0.92,0.64,0.15,0.64,0.09
0,62,10,1198,65081,0,411,51,0.55,0.96,3,44,0.7,0.7,0.99,0.09,0.63,0.56,0.83
2,3,7,2149,8471,0,328,64,0.33,0.05,59,231,0.75,0.63,0.77,0.88,0.32,0.08,0.6
0,38,4,2432,40358,0,408,71,0.41,0.93,116,40,0.92,0.32,0.62,0.53,0.86,0.04,0.18
2,58,6,959,3019,1,148,56,0.94,0.55,190,221,0.71,0.13,0.15,0.49,0.34,0.77,0.38
0,67,2,2948,18748,0,86,32,0.16,0.53,39,109,0.35,0.13,0.93,0.93,0.29,0.39,0.08
0,45,8,565,28975,0,9,23,0.39,0.71,219,188,0.79,0.87,0.78,0.01,0.49,0.31,0.78
2,44,3,4102,76524,1,253,54,0.26,0.88,64,70,0.7,0.43,0.29,0.56,0.18,0.99,0.74
0,8,9,4963,37594,1,232,73,0.55,0.62,201,232,0.57,0.56,0.47,0.79,0.2,0.09,0.49
2,66,8,2379,3249,0,376,93,0.74,0.43,253,31,0.35,0.93,0.07,0.06,0.78,0.27,0.45
2,61,6,3450,61929,1,498,91,0.82,0.11,81,37,0.92,0.26,0.66,0.36,0.5,0.86,0.46
2,17,10,444,29108,0,423,85,0.52,0.79,60,201,0.51,0.76,0.13,0.98,0.21,0.41,0.04
0,36,2,3539,95892,1,467,70,0.85,0.13,105,186,0.63,0.47,0.65,0.21,0.03,0.58,0.37
2,68,8,2708,21541,0,247,90,0.79,0.73,170,171,0.42,0.21,0.67,0.53,0.47,0.05,0.13
0,21,11,2335,44661,0,370,84,0.16,0.53,109,109,0.78,0.85,0.32,0.75,0.74,0.92,0.18
1,46,6,1035,90594,1,1,61,0.25,0.39,5,97,0.34,0.68,0.95,0.39,0.35,0.14,0.96
1,46,11,3044,19423,1,267,79,0.67,0.61,46,71,0.81,0.09,0.78,0.41,0.25,0.21,0.26
1,16,1,1286,86330,0,105,20,0.97,0.77,132,38,0.11,0.54,0.5,0.06,0.4,0.16,0.48
2,22,6,1458,58851,1,234,53,0.38,0.94,14,8,0.71,0.85,0.92,0.19,0.96,0.5,0.89
0,6,5,2220,27744,0,458,15,0.23,0.26,221,34,0.48,0.07,0.86,0.88,0.42,0.82,0.41
2,56,6,1630,65552,1,257,29,0.87,0.95,11,145,0.7,0.42,0.69,0.82,0.26,0.27,0.53
0,45,1,4027,7083,0,475,70,0.2,0.96,188,17,0.53,0.81,0.15,0.3,0.57,0.14,0.17
1,58,4,3116,37843,1,81,80,0.7,0.81,22,94,0.13,0.86,0.5,0.38,0.81,0.41,0.29
1,28,7,2954,29118,0,123,65,0.03,0.88,106,82,0.48,0.78,0.86,0.44,0.02,0.98,0.51
1,17,5,4832,45334,1,492,62,0.02,0.69,5,53,0.96,0.31,0.61,0.35,0.56,0.01,0.36
2,36,6,4512,76441,0,172,70,0.45,0.04,181,231,0.75,0.51,0.55,0.65,0.84,0.5,0.04
2,12,2,263,45661,0,307,16,0.66,0.58,140,143,0.3,0.74,0.96,0.01,0.22,0.67,0.4
0,50,8,4199,65455,1,273,54,0.14,0.75,149,64,0.94,0.15,0.02,0.88,0.92,0.81,0.82
0,59,10,220,95918,1,359,97,0.76,0.94,79,109,0.78,0.59,0.01,0.3,0.58,0.75,0.12
1,12,4,333,55324,0,247,7,0.13,0.57,24,57,0.36,0.72,0.89,0.87,0.52,0.07,0.02
2,62,6,4513,58377,0,363,60,0.53,0.79,13,148,0.6,0.85,0.04,0.45,0.96,0.46,0.12
2,40,3,1324,42771,1,376,10,0.31,0.71,96,61,0.43,0.11,0.33,0.78,0.13,0.08,0.69
0,2,9,2682,92119,1,194,53,0.75,0.28,26,25,0.1,0.33,0.92,0.83,0.74,0.62,0.79
0,25,8,960,64289,0,112,8,0.8,0.15,40,78,0.81,0.54,0.69,0.3,0.82,0.08,0.05
2,31,6,1480,45156,0,23,85,0.07,0.75,26,27,0.19,0.7,0.65,0.64,0.49,0.05,0.89
2,47,9,435,6230,0,425,90,0.19,0.23,228,175,0.46,0.73,0.66,0.61,0.01,0.31,0.63
0,60,10,2441,32649,1,382,37,0.89,0.24,173,99,0.7,0.25,0.32,0.48,0.52,0.94,0.52
2,41,9,42,41429,1,315,82,0.42,0.64,30,28,0.93,0.01,0.53,0.47,0.15,0.71,0.25
2,50,2,965,99628,0,202,4,0.48,0.79,64,134,0.06,0.69,0.63,0.31,0.56,0,0.37
1,23,9,4106,64127,1,106,84,0.17,0.58,111,41,0.39,0.91,0.31,0.31,0.74,0.28,0.95
2,12,8,215,36045,0,94,83,0.99,0.88,73,59,0.61,0.8,0.8,0.55,0.53,0.02,0.91
2,22,2,3235,67160,0,483,97,0.92,0.21,88,223,0.78,0.62,0.32,0.03,0.63,0.29,0.63
2,56,9,4320,72785,1,25,23,0,0.25,124,78,0.92,0.98,0.07,0.93,0.1,0.69,0.58
0,16,5,2705,25811,1,145,9,0.55,0.64,166,189,0,0.43,0.2,0.65,0.1,0.76,0.21
1,58,9,772,82038,1,366,38,0.87,0.83,146,208,0.63,0.53,0.41,0.44,0.85,0.8,0.95
0,51,3,1822,59227,0,19,45,0.43,0.54,137,49,0.01,0.01,0.91,0.06,0.05,0.91,0.76
1,6,4,4111,40071,1,210,45,0.44,0.01,214,108,0.79,0.95,0.42,0.63,0.28,0.37,0.38
1,2,1,3155,40708,1,82,18,0.38,0.68,184,100,0.15,0.58,0.09,0.02,0.94,0.86,0.82
2,62,11,3280,75732,1,46,46,0.03,0.81,128,5,0.89,0.39,0.2,0.68,0.46,0.73,0.21
1,42,5,57,58131,0,35,2,0.79,0.28,38,224,0.16,0.04,0.54,0.07,0.67,0.54,0.21
1,43,7,4946,68011,0,202,48,0.46,0.05,149,11,0.76,0.36,0.18,0.66,0.22,0.95,0.79
2,52,7,3689,35535,0,23,17,0.53,0.52,71,86,0.29,0,0.06,0.41,0.27,0.95,0.56
2,58,6,4743,63801,1,365,16,0.26,0.04,140,235,0.56,0.32,0.71,0.66,0.51,0.9,0.56
1,20,6,1843,42387,0,470,45,0.78,0.42,36,40,0.61,0.95,0.78,0.14,0.64,0.2,0.57
0,56,8,460,49394,0,300,48,0.79,0.02,122,220,0.21,0.15,0.85,0.12,0.96,0.21,0.13
1,67,11,3660,37848,0,265,24,0.55,0.22,11,114,0.3,0.55,0.84,0.25,0.57,0.9,0.35
0,59,10,968,44998,1,416,95,0.9,0.39,128,70,0.11,0.19,0.38,0.41,0.1,0.4,0.57
0,48,9,3815,54616,0,346,65,0.12,0.11,195,167,0.01,0.78,0.73,0.25,0.37,0.8,0.25
1,35,4,2739,32355,0,349,92,0.79,0.11,27,70,0.24,0.56,0.58,0.08,0.24,0.69,0.5
0,8,4,289,86642,0,187,33,0.56,0.83,252,110,0.52,0.2,0.02,0.33,0.25,0.76,0.56
1,32,8,3285,28489,1,298,4,0.23,0.04,191,20,0.71,0.87,0.4,0.71,0.51,0.03,0.94
0,45,5,1120,46503,0,190,1,0.13,0.69,199,230,0.79,0.78,0.05,0.58,0.32,0.43,0.25
0,67,10,732,8207,0,403,33,0.3,0.81,194,132,0.07,0.95,0.08,0.96,0.29,0.86,0.44
1,27,9,3576,37379,0,240,74,0.86,0.13,74,217,0.27,0,0.06,0.44,0.97,0.49,0.98
2,3,6,3782,55561,1,349,62,0.79,0.2,195,13,0.77,0.46,0.96,0.33,0.58,0.69,0.19
2,57,9,4671,6703,1,373,3,0.65,0.64,81,49,0.48,1,0.84,0.69,0.26,0.76,0.78
1,65,4,4937,19166,0,127,45,0.09,0.32,107,76,0.18,0.81,0.44,0.41,0.28,0.12,0.18
1,20,1,2791,56011,0,291,21,0.95,0.48,252,9,0.39,0.83,0.25,0.62,0.81,0.16,0.85
2,41,4,2038,6163,0,460,64,0.31,0.84,65,59,0.27,0.62,0.07,0.95,0.89,0.72,0.49
2,1,9,3518,50975,1,392,73,0.61,0.14,162,116,0.05,0.71,0.43,0.5,0.68,0.05,0.97
0,4,7,3855,70459,1,473,57,0.8,0.62,205,3,0.76,0.81,0.6,0.5,0.43,0.34,0.17
0,10,6,4058,40970,1,475,40,0.13,0.94,206,224,0.29,0.09,0.8,0.78,0.76,0.92,0.69
0,29,2,4435,87059,1,111,62,0.65,0.06,209,11,0.95,0.69,0.05,0.76,0.94,0.57,0.7
2,15,4,3517,74006,0,43,43,0.03,0.06,127,5,0.89,0.82,0.42,0.52,0.17,0.91,0.72
1,19,1,2156,12620,0,301,88,0.1,0.55,34,163,0.72,0.04,0.98,0.06,0.86,0.31,0.1
0,58,3,2877,87586,1,134,46,0.72,0.96,64,113,0.33,0.3,0.12,0.98,0.85,0.64,0.29
1,53,2,1067,5520,1,13,72,0.16,0.22,17,152,0.28,0.32,0.4,0.38,0.37,0.29,0.34
2,46,4,4437,88841,1,11,24,0.44,0.33,179,233,0.48,0.85,0.28,0.32,0.29,0.11,0.32
0,18,4,3050,60135,0,102,24,0.25,0.1,249,198,0.35,0.78,0.13,0.98,0.57,0.99,0.68
2,3,11,3920,54221,1,454,10,0.42,0.36,105,82,0.9,0.66,0.84,0.87,0.27,0.18,0.05
1,22,9,1127,83026,1,197,99,0.08,0.04,184,125,0.12,0.8,0.7,0.33,0.15,0.19,0.73
0,55,7,4067,73759,1,391,68,0.75,0.39,89,230,0.72,0.45,0.41,0.31,0.95,0.84,0.53
1,64,3,990,79863,1,55,57,0.08,0.56,108,134,0.61,0.87,0.37,0.72,0.49,0.8,0.17
1,41,7,3486,60469,1,183,44,0.84,0.98,222,86,0.81,0.23,0.83,0.33,0.47,0.98,0.23
0,8,8,4727,25312,0,19,73,0.66,0.82,176,42,0.54,0.7,0.09,0.25,0.13,0.07,0.1
0,65,7,1425,64106,1,363,75,0.42,0.82,228,43,0.63,0.24,0.15,0.98,0.5,0.09,0.46
2,3,8,1457,60376,1,262,48,0.87,0.23,190,142,0.96,0.04,0.91,0.57,0.74,0.45,0.59
0,29,9,3454,36376,0,473,77,0.19,0.09,184,204,0.09,0.28,0.82,0.76,0.25,0.59,0.58
0,18,1,1051,78733,1,9,27,0.26,0.6,139,25,0.1,0.49,0.77,0.71,0.37,0.04,0.96
0,58,10,2587,45100,1,148,30,0.14,0.52,213,212,0.39,0.84,0.62,0.76,0.18,0.16,0.3
0,1,6,3257,90027,1,25,46,0.38,0.52,148,18,0.47,0.51,0.29,0.9,0.36,0.7,0.76
0,22,4,2242,35445,0,306,12,0.99,0.11,221,152,0.2,0.18,0.93,0.5,0.86,0.67,0.72
2,23,1,4867,65829,1,72,60,0.16,0.49,68,246,0.08,0.99,0.49,0.75,0.24,0.09,0.06
1,8,2,871,50723,0,434,19,0.83,0.15,162,191,0.02,0.27,0.28,0.8,0.03,0.93,0.93
2,29,10,127,96599,0,485,68,0.65,0.42,42,207,0.76,0.99,0.37,0.95,0.54,0.25,0.93
1,44,4,105,60392,1,422,54,0.02,0.06,169,223,0.49,0.94,0.02,0.71,0.58,0.89,0.4
0,62,1,1406,93051,0,322,34,0.94,0.86,253,106,0.84,0.54,0.26,0.89,0.33,0.92,0.42
2,19,6,3794,12454,1,57,87,0.97,0.01,249,1,0.36,0.09,0.19,0.1,0.64,0.49,0.82
1,59,1,3420,82188,0,22,90,0.92,0.94,190,15,0.7,0.7,0.14,0.13,0.04,0.41,0.5
1,19,9,2361,48321,0,312,7,0.5,0.86,145,182,0.49,0.85,0.03,0.16,0.34,0.28,0.8
0,22,10,3594,88993,0,36,82,0.22,0.75,12,34,0.61,0.45,0.23,0.14,0.14,0.81,0.04
0,68,3,1000,25723,1,179,42,0.39,0.98,68,180,0.37,0.24,0.1,0.09,0.23,0.2,0.25
1,5,11,3431,37945,1,68,68,0.61,0.05,41,2,0.08,0.8,0.05,0.12,0.38,0.62,0.09
2,5,1,4479,66415,0,496,53,0.38,0.64,142,164,0.95,0.55,0.14,1,0.49,0.57,0.45
1,25,6,4112,49210,1,1,8,0.71,0.85,4,151,0.84,0.2,0.2,0.27,0.09,0.25,0.85
2,24,6,1393,43457,0,48,22,0.8,0.13,126,152,0.31,0.95,0.42,0.48,0.1,0.98,0.57
2,1,7,1871,49368,1,417,26,0.21,0.58,226,110,0.96,0.95,0.58,0.82,0.67,0.85,0.52
1,28,7,1089,38468,0,152,77,0.4,0.39,210,160,0.3,0.37,0.32,0.12,0.4,0.02,0.37
2,47,10,4981,7649,1,433,63,0.96,0.44,77,51,0.44,0.06,0.14,0.32,0.18,0.42,0.06
1,60,11,4166,45572,0,197,46,0.25,0.91,74,46,0.76,0.63,0.94,0.16,0.23,0.36,0.77
1,19,4,3132,6384,1,58,81,0.35,0.54,142,141,0.31,0.32,0.51,0.06,0.72,0.88,0.57
0,14,5,4539,21340,1,48,44,0.04,0.09,9,97,0.32,0.07,0.74,0.96,0.05,0.26,0.93
1,8,3,3016,49885,1,441,62,0.33,0.94,171,106,0.41,0.89,0.69,0.86,0.51,1,0.43
1,37,6,2530,22334,1,448,36,0.37,0.19,148,14,0.47,1,0.28,0.88,0.36,0.2,0.4
0,10,7,3315,71107,1,355,41,0.1,0.89,1,17,0.12,0.35,0.56,0.87,0.81,0.24,0.97
0,67,9,3892,39842,0,234,79,0,0.97,108,122,0.02,0.74,0.6,0.15,0.79,0.67,0.14
2,13,9,2564,10694,0,498,82,0.58,0.88,93,144,0.92,0.07,0.35,0.78,0.69,0.16,0.25
2,39,5,1393,95193,1,437,27,0.3,0.68,209,160,0.35,0.37,0.67,0.73,0.38,0.89,0.49
0,64,4,3092,78367,1,188,70,0.02,0.74,241,207,0.1,0.11,0.79,0.93,0.63,0.11,0.52
0,30,7,2745,98282,0,382,98,0.86,0.7,72,107,0.76,0.06,0.36,0.22,0.64,0.98,0.55
0,4,3,720,80736,1,114,41,0.58,0.46,17,247,0.3,0.59,0.01,0.41,0.33,0.87,0.21
1,45,4,4326,51573,1,90,5,0.17,0.27,213,223,0.18,0.8,0.35,0.29,0.88,0.84,0.93
1,6,9,3597,24949,1,369,57,0.87,0.29,89,12,0.96,0.45,0.12,0.26,0.98,0.41,0.7
1,16,5,4959,39872,1,427,76,0.25,0.73,20,225,0.92,0.52,0.16,0.65,0.31,0.51,0.26
0,22,10,3765,81884,0,169,29,0.23,0.63,59,131,0.11,0.27,0.37,0.16,0.8,0.46,0.29
2,21,7,3149,55935,1,363,12,0.89,0.58,217,75,0.9,0.74,0.21,0.46,0.5,0.99,0.88
2,65,2,3880,16495,0,410,25,0.18,0.65,213,181,0.89,0.36,0.93,0.65,0.46,0.03,0.38
1,30,9,4658,76268,0,443,34,0.88,0.77,141,43,0.63,0.07,0.65,0.13,0.39,0.38,0.56
1,24,5,4864,96404,0,361,75,0.8,0.75,121,133,0.53,0.17,0.52,0.26,0.29,0.97,0.12
0,64,5,289,21677,0,177,87,0.31,0.11,77,175,0.22,0.13,0.01,0.97,0.92,0.37,0.25
0,13,4,4018,11460,1,192,24,0.03,0.36,175,27,0.12,0.44,0.1,0.8,0.74,0.4,0.42
2,26,8,394,89501,0,133,82,0.08,0.26,50,127,0.61,0.07,0.79,0.68,0.44,0.63,0.66
2,20,11,375,57511,1,172,63,0.11,0.54,94,180,0.82,0.81,0.39,0.86,0.75,0.91,0.28
0,61,4,4877,76881,1,18,63,0.89,0.06,205,56,0.69,0.91,0.05,0.01,0.72,0.29,0.95
2,6,2,2139,32837,0,251,10,0.4,0.76,168,208,0.18,0.25,0.83,0.01,0.27,0.95,0.22
2,43,5,1974,38724,0,441,5,0.03,0.11,135,227,0.29,0.49,0.3,0.15,0.18,0.28,0.78
1,49,3,2458,14761,1,473,95,0.56,0.27,55,104,0.55,0.52,0.39,0.5,0.84,0.82,0.36
0,9,4,4501,75153,1,112,89,0.21,0.78,51,208,0.62,0.99,0.97,0.57,0.81,0.28,0.83
0,37,3,2679,68108,0,489,53,0.24,0.05,234,80,0.07,0.07,0.02,0.11,1,0.07,0.92
0,16,7,3609,99958,0,40,81,0.16,0.66,76,214,0.61,0.67,0.72,0.07,0.02,0.81,0.19
1,4,6,2200,51411,1,102,28,0.76,0.92,130,68,0.74,0.35,0.95,0.83,0.54,0.45,0.49
0,32,2,4396,87828,0,369,65,0,0.62,251,250,0.18,0.5,0.06,0.46,0.7,0.39,0.15
2,17,11,412,9923,0,174,45,0.44,0.71,14,224,0.25,0.22,0.87,0.99,0.58,0.43,0.71
1,41,8,1378,34129,1,314,66,0.09,0.79,106,91,0.26,0.16,0.42,0.23,0.71,0.61,0.83
1,45,5,1093,57676,1,341,49,0.55,0.22,145,15,0.94,0.24,0.88,0.65,0.14,0.26,0.39
0,16,6,4686,26828,1,408,40,0.35,0.58,77,147,0.41,0.07,0.31,0.8,0,0.24,0.4
2,20,8,710,30182,1,412,66,0.03,0.31,129,26,0.53,0.28,0.98,0.87,0.09,0.48,0.2
0,42,11,3450,52412,1,302,91,0.46,0.25,119,207,0.72,0.69,0.65,0.31,0.38,0.04,0.31
2,10,11,3486,83042,1,196,8,0.57,0.19,249,173,0.37,0.65,0.63,0.19,0.33,0.64,0.32
0,52,7,4892,1957,0,72,27,0.25,0.59,111,252,0.11,0.55,0.81,0.23,0.87,0.82,0.16
2,60,11,3499,95642,1,182,17,0.77,0.79,1,10,0.65,0,0.44,0.67,0.08,0.73,0.31
2,48,3,3227,46009,1,241,68,0.37,0.88,111,98,0.67,0.13,0.26,0.52,0.44,0.47,0.91
2,23,2,1611,63193,1,289,44,0.75,0.43,26,102,0.26,0.84,0.26,0.6,0.96,0.57,0.33
