,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
4538,1,50,9,11798,1568,1,1,1,1.0,0.0,255,7,0.03,0.07,0.0,0.0,0.96,0.0,0.0,1
4539,1,22,5,0,0,0,192,2,0.01,0.07,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
4540,1,22,4,54540,8314,1,5,5,1.0,0.0,213,213,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0
4541,0,13,9,8,0,0,1,34,1.0,0.0,1,129,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4542,1,45,1,0,0,0,2,1,0.5,1.0,255,1,0.0,0.15,0.07,0.0,0.46,0.0,0.07,0
4543,0,14,9,1032,0,0,511,511,1.0,0.0,255,202,0.79,0.02,0.79,0.0,0.0,0.0,0.02,0
4544,1,22,9,232,2698,1,2,3,1.0,0.0,55,55,1.0,0.0,0.02,0.0,0.0,0.0,0.0,1
4545,1,23,1,0,0,0,132,20,0.15,0.07,255,20,0.08,0.07,0.0,0.0,0.0,0.0,1.0,0
4546,1,37,5,0,0,0,48,7,0.15,0.12,255,7,0.03,0.09,0.0,0.0,1.0,1.0,0.0,0
4547,1,50,9,0,89,1,1,1,1.0,0.0,6,100,0.17,1.0,0.17,0.03,0.0,0.0,0.83,0
4548,1,22,6,170,11680,1,4,4,1.0,0.0,43,255,1.0,0.0,0.02,0.02,0.07,0.01,0.0,1
4549,1,22,9,198,2004,1,30,32,1.0,0.0,67,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,1
4550,1,45,1,0,0,0,2,1,0.5,1.0,255,1,0.0,0.91,0.9,0.0,0.0,0.0,0.9,0
4551,1,45,5,0,0,0,180,3,0.02,0.06,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
4552,1,15,1,0,0,0,131,4,0.03,0.07,255,4,0.02,0.06,0.0,0.0,0.0,0.0,1.0,0
4553,1,56,9,125,3138,1,1,1,1.0,0.0,29,14,0.1,0.1,0.03,0.14,0.0,0.0,0.0,1
4554,1,22,1,0,0,0,1,2,1.0,0.0,60,255,1.0,0.0,0.02,0.16,0.0,0.01,1.0,1
4555,1,22,9,305,314,1,14,21,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4556,1,22,9,296,2445,1,5,5,1.0,0.0,247,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1
4557,2,11,9,30,0,0,1,2,1.0,0.0,19,2,0.11,0.26,0.11,0.0,0.0,0.0,0.0,1
4558,2,11,9,32,102,0,6,6,1.0,0.0,159,150,0.94,0.02,0.01,0.0,0.0,0.0,0.0,1
4559,1,19,9,192,0,1,2,2,1.0,0.0,254,87,0.34,0.02,0.34,0.02,0.0,0.0,0.03,1
4560,1,45,5,0,0,0,279,13,0.05,0.06,255,8,0.03,0.09,0.0,0.0,1.0,1.0,0.0,0
4561,2,45,9,105,147,0,2,2,1.0,0.0,47,47,1.0,0.0,0.04,0.0,0.0,0.0,0.0,1
4562,1,45,4,0,0,0,2,2,1.0,0.0,255,2,0.01,0.35,0.69,0.0,0.0,0.0,0.69,0
4563,1,23,5,0,0,0,118,1,0.01,0.07,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0
4564,1,6,1,0,0,0,243,14,0.06,0.07,255,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
4565,1,22,9,201,978,1,9,9,1.0,0.0,9,255,1.0,0.0,0.11,0.01,0.0,0.0,0.0,1
4566,1,45,5,0,0,0,254,2,0.01,0.06,255,17,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0
4567,1,22,9,162,19994,1,1,1,1.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1
4568,1,45,5,0,0,0,128,14,0.11,0.05,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
4569,0,14,9,1032,0,0,511,511,1.0,0.0,255,49,0.19,0.17,0.19,0.0,0.0,0.0,0.0,0
4570,1,45,5,0,0,0,120,12,0.1,0.06,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
4571,1,45,5,0,0,0,229,15,0.07,0.07,255,29,0.11,0.07,0.0,0.0,1.0,1.0,0.0,0
4572,1,19,9,748,0,0,1,1,1.0,0.0,123,23,0.19,0.02,0.19,0.0,0.0,0.0,0.0,1
4573,1,54,1,0,0,0,271,18,0.07,0.06,255,18,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
4574,1,55,5,0,0,0,251,20,0.08,0.05,255,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0
4575,1,22,9,216,260,1,34,34,1.0,0.0,34,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,1
4576,1,22,9,175,488,1,13,13,1.0,0.0,22,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,1
4577,1,19,5,0,0,0,219,1,0.0,0.07,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
4578,1,19,9,1339,0,0,2,2,1.0,0.0,69,34,0.17,0.06,0.17,0.06,0.0,0.0,0.03,1
4579,1,45,5,0,0,0,66,5,0.08,0.09,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
4580,1,22,9,230,9532,1,1,1,1.0,0.0,169,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
4581,1,22,5,0,0,0,290,45,0.06,0.06,255,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0
4582,1,22,9,216,420,1,20,20,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4583,1,20,5,0,0,0,130,18,0.14,0.05,255,12,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0
4584,2,11,9,44,111,0,199,201,0.99,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4585,1,24,5,0,0,0,231,14,0.06,0.05,255,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0
4586,0,13,9,8,0,0,1,12,1.0,0.0,2,44,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4587,1,22,9,210,307,1,11,14,1.0,0.0,11,255,1.0,0.0,0.09,0.05,0.09,0.02,0.0,1
4588,1,22,9,213,24572,1,3,7,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4589,0,13,9,8,0,0,1,12,1.0,0.0,1,47,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0
4590,1,45,5,0,0,0,289,16,0.06,0.06,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
4591,2,45,9,105,146,0,5,1,0.2,0.4,134,126,0.94,0.02,0.01,0.0,0.0,0.0,0.0,1
4592,1,19,9,10389,0,1,2,2,1.0,0.0,161,54,0.34,0.04,0.34,0.0,0.0,0.0,0.0,1
4593,1,50,9,3446,328,1,1,1,1.0,0.0,255,149,0.58,0.03,0.0,0.0,0.0,0.01,0.0,1
4594,1,22,9,336,685,1,16,17,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4595,2,11,9,42,42,0,10,17,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4596,1,45,5,0,0,0,94,1,0.01,0.06,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
4597,1,22,9,314,657,1,1,24,1.0,0.0,25,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,1
4598,1,19,9,740,0,0,2,2,1.0,0.0,63,62,0.1,0.05,0.1,0.03,0.0,0.0,0.0,1
4599,1,18,9,341,1072,1,1,1,1.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4600,1,22,9,234,11334,1,8,9,1.0,0.0,24,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,1
4601,1,56,2,110,9225,1,1,1,1.0,0.0,120,1,0.01,0.08,0.01,0.0,0.01,0.0,0.01,1
4602,1,10,5,0,0,0,249,7,0.03,0.05,255,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
4603,1,3,5,0,0,0,230,1,0.0,0.07,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
4604,1,45,1,0,0,0,1,1,1.0,0.0,255,1,0.0,0.74,0.73,0.0,0.0,0.0,0.73,0
4605,1,45,5,0,0,0,255,16,0.06,0.07,255,15,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0
4606,1,22,9,260,1596,1,2,3,1.0,0.0,43,240,1.0,0.0,0.02,0.03,0.0,0.01,0.0,1
4607,1,22,9,323,6186,1,9,10,1.0,0.0,208,255,1.0,0.0,0.0,0.03,0.0,0.0,0.0,1
4608,1,22,9,217,1884,1,1,14,1.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.01,0.0,1
4609,1,22,9,249,1425,1,11,11,1.0,0.0,91,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,1
4610,1,50,9,632,329,1,1,1,1.0,0.0,62,104,0.94,0.03,0.02,0.02,0.0,0.0,0.0,1
4611,1,22,9,301,12471,1,18,18,1.0,0.0,88,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
4612,2,11,9,45,45,0,126,206,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
4613,1,22,9,327,3276,1,4,38,1.0,0.0,155,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,1
4614,1,2,5,0,0,0,266,16,0.06,0.06,255,5,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
4615,1,22,9,214,5985,1,13,14,1.0,0.0,117,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
4616,1,45,1,0,0,0,511,1,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.0,0.87,0
4617,1,22,9,301,127,1,1,4,1.0,0.0,12,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,1
4618,1,33,5,0,0,0,94,17,0.18,0.06,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
4619,1,22,9,309,2728,1,5,5,1.0,0.0,32,230,1.0,0.0,0.03,0.03,0.0,0.0,0.0,1
4620,1,45,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,0
4621,1,22,9,321,1229,1,22,26,1.0,0.0,64,255,1.0,0.0,0.02,0.06,0.0,0.01,0.0,1
4622,1,22,9,318,357,1,18,20,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4623,1,22,9,312,422,1,5,6,1.0,0.0,5,255,1.0,0.0,0.2,0.05,0.0,0.0,0.0,1
4624,2,40,9,516,4,0,197,197,1.0,0.0,197,197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4625,1,58,5,0,0,0,233,10,0.04,0.05,255,10,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
4626,1,50,9,1094,329,1,1,2,1.0,0.0,138,146,0.49,0.04,0.01,0.01,0.0,0.0,0.0,1
4627,2,40,9,145,105,0,2,2,1.0,0.0,255,2,0.01,0.59,0.95,0.0,0.0,0.0,0.0,1
4628,1,50,9,1020,333,1,1,2,1.0,0.0,92,151,0.53,0.07,0.01,0.02,0.0,0.0,0.0,1
4629,1,50,9,840,332,1,1,1,1.0,0.0,121,64,0.53,0.04,0.01,0.0,0.01,0.02,0.01,1
4630,1,22,9,193,2833,1,9,9,1.0,0.0,13,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,1
4631,1,45,1,0,0,0,1,1,1.0,0.0,53,1,0.02,1.0,0.02,0.0,0.0,0.0,0.91,0
4632,2,11,9,31,0,0,1,11,1.0,0.0,255,37,0.15,0.08,0.15,0.0,0.01,0.0,0.0,1
4633,1,22,9,251,1721,1,7,7,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4634,2,40,9,516,4,0,497,497,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4635,1,22,9,218,839,1,3,12,1.0,0.0,53,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,1
4636,2,40,9,1,0,0,32,10,0.31,0.09,255,10,0.04,0.06,1.0,0.0,0.0,0.0,0.0,0
4637,1,22,9,345,1846,1,9,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1
4638,1,19,5,0,0,0,76,16,0.21,0.05,255,36,0.14,0.06,0.01,0.0,1.0,1.0,0.0,0
4639,1,45,5,0,0,0,189,18,0.1,0.06,255,18,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0
4640,1,22,9,330,318,1,2,4,1.0,0.0,93,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
4641,1,5,5,0,0,0,142,2,0.01,0.05,255,2,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
4642,1,22,9,201,2280,1,14,19,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4643,1,18,9,329,1054,1,1,1,1.0,0.0,251,45,0.18,0.03,0.0,0.0,0.0,0.0,0.01,1
4644,2,11,9,43,74,0,273,274,1.0,0.01,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,1
4645,1,56,9,99,2822,1,1,1,1.0,0.0,3,2,0.33,0.67,0.33,1.0,0.0,0.0,0.0,1
4646,1,45,5,0,0,0,111,8,0.07,0.06,255,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0
4647,0,59,9,181,0,0,3,3,1.0,0.0,255,127,0.5,0.01,0.65,0.0,0.0,0.0,0.0,1
4648,1,45,5,0,0,0,187,18,0.1,0.06,255,3,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
4649,1,56,9,121,10269,1,1,1,1.0,0.0,136,2,0.01,0.04,0.01,1.0,0.01,0.0,0.0,1
4650,2,11,9,44,127,0,111,172,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4651,1,45,5,0,0,0,125,10,0.08,0.07,255,10,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
4652,1,22,9,320,639,1,3,3,1.0,0.0,15,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,1
4653,1,45,5,0,0,0,164,2,0.01,0.07,255,19,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0
4654,1,22,9,236,267,1,11,15,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4655,1,18,9,1268,2451,1,1,1,1.0,0.0,254,82,0.32,0.02,0.0,0.0,0.0,0.0,0.01,0
4656,1,22,9,231,7648,1,9,39,1.0,0.0,30,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,1
4657,2,40,9,516,4,0,261,261,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4658,2,11,9,42,42,0,1,1,1.0,0.0,255,241,0.95,0.01,0.01,0.0,0.0,0.0,0.0,1
4659,1,2,1,0,0,0,113,8,0.07,0.06,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,0
4660,1,18,9,937,2720,1,1,1,1.0,0.0,144,22,0.15,0.03,0.01,0.0,0.0,0.0,0.0,1
4661,1,60,5,0,0,0,126,2,0.02,0.06,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
4662,1,45,5,0,0,0,48,13,0.27,0.12,255,14,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0
4663,1,40,9,167,0,1,1,1,1.0,0.0,157,1,0.01,0.05,0.36,0.0,0.03,0.0,0.0,1
4664,0,14,9,1480,0,0,4,4,1.0,0.0,88,4,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0
4665,1,45,1,0,0,0,290,19,0.07,0.06,255,19,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
4666,1,22,9,195,622,1,4,4,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4667,1,55,5,0,0,0,269,12,0.04,0.07,255,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
4668,0,13,9,18,0,0,1,1,1.0,0.0,1,80,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
4669,1,35,5,0,0,0,283,19,0.07,0.05,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
4670,1,52,1,0,0,0,230,8,0.03,0.07,255,8,0.03,0.08,0.0,0.0,0.0,0.0,1.0,0
4671,1,19,9,748,0,1,1,2,1.0,0.0,211,79,0.37,0.02,0.37,0.0,0.0,0.0,0.0,1
4672,2,11,9,44,69,0,261,261,1.0,0.0,255,236,0.93,0.01,0.0,0.0,0.0,0.0,0.0,1
4673,2,40,9,516,4,0,440,440,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4674,1,45,5,0,0,0,132,8,0.06,0.06,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
4675,1,22,9,198,3487,1,2,3,1.0,0.0,43,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,1
4676,2,40,9,146,0,0,4,1,0.25,0.75,255,2,0.01,0.6,0.89,0.0,0.0,0.0,0.0,1
4677,1,56,9,798,276683,1,1,1,1.0,0.0,255,37,0.15,0.06,0.0,0.0,0.57,0.3,0.04,1
4678,2,45,9,1,0,0,16,4,0.25,0.12,255,49,0.19,0.21,1.0,0.0,0.0,0.0,0.0,0
4679,0,13,9,8,0,0,1,6,1.0,0.0,2,150,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4680,2,11,9,17,17,0,3,4,1.0,0.0,255,220,0.86,0.01,0.05,0.0,0.0,0.0,0.0,1
4681,1,22,9,54540,8314,1,6,6,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
4682,1,45,1,0,0,0,215,10,0.05,0.07,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,0
4683,0,13,9,8,0,0,1,49,1.0,0.0,1,153,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4684,2,11,9,45,132,0,68,148,1.0,0.0,255,239,0.94,0.01,0.0,0.0,0.0,0.0,0.0,1
4685,1,22,9,208,2324,1,39,40,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4686,2,40,9,1,0,0,19,1,0.05,0.53,255,1,0.0,0.29,0.82,0.0,0.0,0.0,0.16,0
4687,0,13,9,8,0,0,1,41,1.0,0.0,2,138,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4688,2,40,9,516,4,0,305,305,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4689,1,27,5,0,0,0,115,14,0.12,0.06,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
4690,1,50,9,11200,328,1,1,3,1.0,0.0,15,86,0.87,0.13,0.07,0.02,0.0,0.0,0.0,1
4691,0,13,9,8,0,0,1,14,1.0,0.0,2,6,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4692,1,22,9,283,1366,1,25,27,1.0,0.0,94,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
4693,2,40,9,147,105,0,2,2,1.0,0.0,255,3,0.01,0.65,0.97,0.0,0.0,0.0,0.0,1
4694,1,56,5,0,0,0,54,10,0.19,0.07,255,50,0.2,0.03,0.01,0.0,1.0,1.0,0.0,0
4695,1,22,9,326,15525,1,3,3,1.0,0.0,13,193,1.0,0.0,0.08,0.02,0.0,0.0,0.0,1
4696,1,17,5,0,0,0,236,20,0.08,0.06,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0
4697,1,30,5,0,0,0,7,2,0.29,0.43,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
4698,1,22,9,465,9067,1,2,2,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4699,1,8,5,0,0,0,147,16,0.11,0.07,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
4700,2,11,9,44,128,0,94,141,1.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1
4701,1,50,9,2083,329,1,1,1,1.0,0.0,60,180,0.45,0.08,0.02,0.01,0.0,0.0,0.02,1
4702,1,22,9,208,281,1,15,15,1.0,0.0,15,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,1
4703,2,11,9,45,45,0,110,110,1.0,0.0,255,201,0.79,0.01,0.01,0.0,0.0,0.0,0.0,1
4704,1,22,9,269,958,1,14,14,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4705,1,22,9,308,1380,1,4,4,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
4706,1,22,6,236,29200,1,1,1,1.0,0.0,1,255,1.0,0.0,1.0,0.04,1.0,0.0,0.0,1
4707,1,22,9,182,1805,1,15,15,1.0,0.0,34,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,1
4708,1,22,9,215,12798,1,25,25,1.0,0.0,107,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,1
4709,1,2,5,0,0,0,229,16,0.07,0.05,255,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
4710,2,11,9,43,78,0,147,149,1.0,0.0,255,231,0.91,0.01,0.0,0.0,0.0,0.0,0.0,1
4711,2,11,9,42,42,0,13,27,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4712,1,35,5,0,0,0,116,3,0.03,0.05,255,3,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
4713,2,11,9,44,44,0,5,9,0.2,0.4,49,47,0.96,0.04,0.02,0.0,0.0,0.0,0.0,1
4714,1,45,1,0,0,0,79,9,0.11,0.08,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,0
4715,2,11,9,46,136,0,91,152,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4716,1,22,5,0,0,0,16,7,0.44,0.25,255,40,0.16,0.04,0.01,0.0,1.0,1.0,0.0,0
4717,1,45,5,0,0,0,130,12,0.09,0.06,33,4,0.12,0.15,0.03,0.0,1.0,1.0,0.0,0
4718,1,45,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.29,0.56,0.0,0.0,0.0,0.56,0
4719,1,56,9,88,1753,1,1,1,1.0,0.0,7,2,0.29,0.29,0.14,0.0,0.0,0.0,0.0,1
4720,1,22,9,241,396,1,6,6,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4721,0,13,9,8,0,0,1,37,1.0,0.0,2,84,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
4722,2,45,9,100,0,0,3,3,1.0,0.0,130,20,0.15,0.02,0.15,0.0,0.0,0.0,0.0,0
4723,1,62,5,0,0,0,203,19,0.09,0.06,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
4724,1,55,5,0,0,0,206,21,0.1,0.06,255,21,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
4725,2,40,9,147,105,0,6,2,0.33,0.5,127,3,0.02,0.55,0.84,0.0,0.0,0.0,0.0,1
4726,2,40,9,516,4,0,348,348,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4727,1,45,5,0,0,0,111,3,0.03,0.07,255,3,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
4728,1,45,5,0,0,0,117,3,0.03,0.07,255,12,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0
4729,1,19,9,7321,0,1,1,1,1.0,0.0,42,58,0.07,0.12,0.07,0.05,0.0,0.0,0.02,1
4730,1,19,9,374,0,1,5,5,1.0,0.0,255,11,0.04,0.07,0.04,0.0,0.89,0.0,0.0,1
4731,2,11,9,43,43,0,229,229,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4732,1,22,9,203,1777,1,1,1,1.0,0.0,11,255,1.0,0.0,0.09,0.03,0.0,0.0,0.0,1
4733,0,13,9,64,0,0,1,1,1.0,0.0,198,1,0.01,0.04,0.01,0.0,0.01,0.0,0.01,1
4734,1,50,9,1019,333,1,1,2,1.0,0.0,178,193,0.76,0.02,0.01,0.01,0.0,0.0,0.0,1
4735,1,45,5,0,0,0,69,9,0.13,0.06,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
4736,1,60,5,0,0,0,69,18,0.26,0.06,255,18,0.07,0.04,0.0,0.0,1.0,1.0,0.0,0
4737,2,45,9,28,0,0,89,89,1.0,0.0,255,89,0.35,0.64,0.35,0.0,0.0,0.0,0.52,0
4738,1,45,5,0,0,0,269,14,0.05,0.06,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
4739,1,22,9,214,1215,1,5,20,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4740,1,22,9,327,270,1,5,5,1.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,1
4741,0,13,9,8,0,0,1,20,1.0,0.0,1,25,1.0,0.0,1.0,0.28,0.0,0.0,0.0,0
4742,1,22,9,327,274,1,2,2,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
4743,1,19,9,7077,0,1,4,4,1.0,0.0,228,103,0.43,0.03,0.43,0.02,0.0,0.0,0.0,1
4744,1,3,1,0,0,0,201,1,0.0,0.06,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0
4745,1,22,9,224,1415,1,10,10,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4746,1,19,9,637,0,1,6,6,1.0,0.0,205,58,0.28,0.02,0.28,0.0,0.0,0.0,0.01,1
4747,1,45,5,0,0,0,101,2,0.02,0.06,255,2,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
4748,1,31,5,0,0,0,228,18,0.08,0.06,255,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
4749,1,22,9,202,279,1,5,6,1.0,0.0,44,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,1
4750,0,14,9,1032,0,0,423,423,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4751,1,56,9,85,1736,1,1,1,1.0,0.0,255,51,0.2,0.02,0.0,0.0,0.55,0.69,0.0,1
4752,1,22,9,212,1108,1,5,5,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4753,1,22,9,216,1353,1,3,3,1.0,0.0,76,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
4754,1,22,9,200,2498,1,13,13,1.0,0.0,80,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
4755,1,22,9,230,52465,1,1,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4756,1,22,9,257,678,1,14,20,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1
4757,1,45,5,0,0,0,233,10,0.04,0.07,255,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
4758,1,45,5,0,0,0,157,12,0.08,0.05,255,12,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0
4759,1,45,1,0,0,0,209,1,0.0,1.0,255,1,0.0,0.84,0.0,0.0,0.01,0.0,0.8,0
4760,1,22,1,0,0,0,19,19,1.0,0.0,172,183,1.0,0.0,0.01,0.03,0.01,0.01,0.31,1
4761,1,22,9,252,712,1,34,34,1.0,0.0,139,237,1.0,0.0,0.01,0.05,0.01,0.0,0.0,1
4762,1,22,9,230,9986,1,3,38,1.0,0.0,31,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,1
